id,slug,team,height,preferredFoot,marketValue
157757,kevin-boli,fcv-farul-constanta,184,Right,515000
836623,denis-ciobotariu,sepsi-osk,185,Right,775000
59559,paulo-vinicius,no-team,186,Right,190000
118144,syam-ben-youssef,caen,189,Right,185000
104579,mike-cestor,radomiak-radom,178,Left,240000
108662,ivica-zunic,no-team,195,Right,120000
78908,mario-camora,cfr-1907-cluj,177,Left,545000
42263,iasmin-latovlevici,no-team,175,Left,97000
361150,cristian-manea,cfr-1907-cluj,183,Right,3300000
63766,mateo-susic,apoel-nicosia,180,Both,645000
796365,mihai-butean,fc-hermannstadt,181,Right,880000
125020,william-soares,atletico-petroleos-de-luanda,183,Right,415000
44364,ovidiu-hoban,no-team,183,Right,
82889,mihai-bordeianu,acsm-politehnica-iasi,175,Right,460000
66530,runar-mar-sigurjonsson,no-team,179,Right,430000
,damjan-djokovic,,,,
,catalin-itu,,,,
250349,luis-aurelio,no-team,179,Right,320000
1095835,adrian-gidea,fc-bihor-oradea,180,Left,77000
,raul-haiduc,,,,
,adrian-paun,,,,
818304,valentin-costache,apollon-limassol,178,Right,625000
942091,claudiu-petrila,fc-rapid-bucuresti,176,Right,1700000
36883,ciprian-deac,cfr-1907-cluj,177,Left,270000
44435,alexandru-chipciu,fc-universitatea-cluj,177,Right,515000
114187,michael-pereira,athens-kallithea-fc,181,Right,48000
844441,catalin-golofca,no-team,168,Right,160000
891460,nicolae-carnat,fc-voluntari,181,Right,430000
996509,andrei-joca,,,,
96546,billel-omrani,wisla-krakow,187,Right,595000
848330,gabriel-debeljuh,sepsi-osk,188,Right,775000
67884,mario-rondon,sepsi-osk,182,Right,210000
829140,jakub-vojtus,no-team,,,
,gheorghe-gondiu,,,,
,valentin-cojocaru,,,,
911712,catalin-cabuz,fc-hermannstadt,187,,680000
790187,arpad-tordai,fk-zalgiris,189,Right,145000
,sabin-stanciulescu,,,,
949578,alexandru-serban,no-team,182,Right,24000
867544,virgil-ghita,cracovia,186,,1100000
95802,sebastian-mladen,panetolikos,186,Right,470000
,alin-dobrosavlevici,,,,
,angel-martinez,,,,
1139914,gabriel-buta,fcu-1948-craiova,185,Left,160000
1083362,gabriel-danuleasa,fcv-farul-constanta,187,,105000
1001892,daniel-birzu,,,,
831410,bradley-de-nooijer,cska-sofia,184,Left,1300000
,marquinhos-pedroso,,,,
888699,radu-boboc,fc-voluntari,174,Right,750000
131342,romario-benzar,fc-botosani,187,Right,210000
856555,tiberiu-capusa,uta-arad,183,Right,550000
352318,razvan-gradinaru,karmiotissa-polemidion,180,Right,295000
342919,damien-dussaut,fcv-farul-constanta,182,Right,315000
982549,darius-grosu,fcv-farul-constanta,173,Both,140000
960306,alex-georgescu,,,,
1101229,dan-sirbu,fcv-farul-constanta,186,,605000
920622,marco-dulca,nk-celje,184,Right,465000
797718,andrei-artean,apollon-limassol,183,Right,1100000
1152489,luca-banu,fcv-farul-constanta,175,Right,160000
1130100,nicolas-popescu,,,,
852436,andrei-ciobanu,fc-voluntari,176,Right,415000
790188,carlo-casap,fcv-farul-constanta,178,Right,290000
233410,jon-gaztanaga,,,,
134235,david-babunski,mezokovesd-zsory,176,Right,370000
,constantin-grameni,,,,
866947,josemi-castaneda,gimnastica-torrelavega,173,Right,140000
913781,roberto-malaele,no-team,176,Right,46000
44429,cosmin-matei,sepsi-osk,175,Right,480000
999025,stefan-bodisteanu,sc-otelul-galati,180,Right,235000
1113023,razvan-tanasa,,,,
844158,alexandru-matan,columbus-crew,165,Right,3400000
991551,victor-fernandez,nea-salamina-famagusta,180,Right,230000
343671,ely-fernandes,no-team,187,Right,94000
587608,adrian-stoian,no-team,178,Both,77000
,alexi-pitu,,,,
957646,razvan-matis,chindia-targoviste,179,Right,69000
252805,jo-santos,no-team,175,Right,145000
,florian-haita,,,,
149648,gabriel-iancu,fc-hermannstadt,185,Left,555000
,kevin-luckassen,,,,
960307,louis-munteanu,fcv-farul-constanta,184,Right,1500000
811853,george-ganea,ujpest,180,Right,385000
31613,juvhel-tsoumou,police-tero,191,Right,260000
115585,aurelian-chitu,fcu-1948-craiova,183,Left,580000
1047985,luca-andronache,,,,
131433,david-lazar,cs-universitatea-craiova,185,,260000
,mihai-popa,,,,
43796,mirel-bolboasa,no-team,187,Right,
94815,daniel-graovac,manisa-fk,186,Right,595000
831662,constantin-dima,concordia-chiajna,182,Right,54000
43100,valerica-gaman,fc-hermannstadt,189,Right,315000
103507,abdel-lamanje,astra-giurgiu,181,Left,
603956,hugo-sousa,,,,
74847,igor-jovanovic,no-team,186,Both,95000
236800,alexandru-dandea,fc-gloria-buzau,188,,105000
913415,catalin-ion,,,,
1063275,robert-riza,,,,
96846,david-bruno,santa-clara,176,Right,155000
138935,momcilo-raspopovic,mfk-karvina,183,Right,485000
363102,dinu-graur,no-team,175,Right,145000
1035268,marius-pahontu,cs-blejoi,175,Right,
89346,ljuban-crepulja,fc-voluntari,178,Left,530000
161671,dario-canadjija,,,,
251019,yann-boe-kane,no-team,185,Right,320000
844531,takayuki-seto,fc-petrolul-ploiesti,181,Right,145000
1122523,alexandru-duminica,cs-real-bradu,,,
,paulian-banu,,,,
89230,constantin-budescu,fcv-farul-constanta,186,Right,430000
26326,sebastien-wuthrich,no-team,180,Left,
798297,romario-moise,concordia-chiajna,178,Right,145000
235434,alexandru-ionita,yunnan-yukun,172,Left,750000
942176,gabriel-serban,no-team,182,,23000
845365,valentin-gheorghe,,,,
69322,mihai-radut,fc-voluntari,178,Right,155000
279607,silviu-balaure,fc-hermannstadt,178,Left,610000
942178,dragos-gheorghe,no-team,160,Right,94000
849332,albert-stahl,uta-arad,180,Right,310000
,george-merloi,,,,
1497715,ionut-zaharia,,,,
1122531,adeshina-fatai,,,,
44417,denis-alibec,muaidar,187,Left,730000
815366,mattia-montini,trapani,184,Right,52000
94992,sulejman-krpic,fk-zeljeznicar,183,Right,155000
,shlomi-azulay,,,,
44423,kehinde-fatai,ae-larisa,180,Right,120000
942239,raoul-baicu,no-team,174,Right,
941756,mihai-esanu,fc-petrolul-ploiesti,188,Right,155000
87370,tomas-mejias,fc-cartagena,194,Right,97000
67577,gudmund-kongshavn,tromsdalen-uil,189,Right,140000
,rene-roman,,,,
1116079,denis-oncescu,,,,
1047649,aleksander-mitrovic,concordia-chiajna,191,Right,68000
798948,abdoulaye-ba,tondela,197,Right,160000
887856,ricardo-grigore,fc-dinamo-bucuresti,191,Left,260000
51268,ante-puljic,nk-kustosija,187,Right,210000
118781,raul-albentosa,vejle,194,Right,210000
798298,mihai-popescu,fcv-farul-constanta,190,Left,945000
99430,florin-bejan,fc-hermannstadt,186,Right,310000
929021,marco-ehmann,stal-mielec,187,Both,420000
139921,isma-lopez,no-team,180,Left,110000
149651,steliano-filip,no-team,177,Left,225000
279555,andrei-radu,no-team,177,Left,210000
,andrei-sin,,,,
1131358,costin-amzar,fc-dinamo-bucuresti,170,Left,410000
108152,alexander-gonzalez,emelec,177,Right,430000
1155690,radu-zamfir,fc-gloria-buzau,178,Right,
810241,alexandru-rauta,no-team,177,Right,47000
44796,janusz-gol,mzks-arka-gdynia,182,Right,82000
66437,vlad-achim,fcu-1948-craiova,184,Right,240000
796047,aleix-garcia,girona-fc,173,Right,21000000
73699,paul-anton,eto-fc-gyor,182,Right,465000
966906,geani-cretu,no-team,177,Right,97000
190293,ionut-serban,cs-blejoi,178,Right,53000
1098255,claudiu-stan,,,,
,andrei-bani,,,,
1031087,ioan-borcea,no-team,176,Right,96000
76081,diego-fabbrini,sambenedettese,181,Right,53000
,jonathan-morsay,,,,
150156,gevaro-nepomuceno,bentleigh-greens,175,Right,160000
279573,andrei-blejdea,no-team,185,Right,70000
1104891,antonio-bordusanu,,,,
797602,deian-sorescu,gaziantep-fk,175,Right,1300000
,andreas-mihaiu,,,,
976157,catalin-magureanu,no-team,178,Right,47000
146217,borja-valle,sd-ponferradina,183,Left,600000
,daniel-popa,,,,
27531,adam-nemec,fc-voluntari,190,Both,240000
937451,mihai-neicutescu,csm-ceahlaul-piatra-neamt,181,Right,165000
51417,magaye-gueye,no-team,184,Left,80000
797678,robert-moldoveanu,chindia-targoviste,179,Right,195000
37603,joseph-akpala,no-team,184,Right,
951988,giani-stere,,,,
283213,eduard-pap,sc-otelul-galati,186,Right,415000
256169,hidajet-hankic,botev-plovdiv,188,Both,475000
840526,mario-contra,chindia-targoviste,186,Right,115000
864096,andrei-chindris,ks-lechia-gdansk,191,Left,410000
301508,alin-seroni,fc-botosani,194,Left,105000
110201,florin-plamada,chindia-targoviste,185,Right,120000
993853,adrian-moescu,fc-botosani,187,Right,27000
1048102,bogdan-racovitan,rakow-czestochowa,185,,1400000
,marian-lutu,,,,
946331,alexandru-tiganasu,fc-botosani,185,Left,335000
39013,marcel-holzmann,seekirchen,171,Left,52000
163733,christopher-braun,fc-rapid-bucuresti,179,Both,735000
,andrei-patache,,,,
1001795,bryan-mendoza,,,,
933448,ulrich-meleke,al-bataeh,181,Right,1600000
888035,jonathan-rodriguez,sepsi-osk,174,Right,435000
888276,enriko-papa,no-team,178,Right,865000
830669,bautista-cascini,fc-voluntari,171,Both,310000
,malcom-edjouma,,,,
1033116,david-croitoru,,,,
827227,marian-tarsa,cs-universitar-alba-iulia,182,,26000
191174,hervin-ongenda,no-team,170,Right,520000
812798,eduard-florescu,fc-botosani,183,Left,515000
841976,realdo-fili,kf-teuta-durres,175,Right,245000
361156,andrei-tircoveanu,pacific-fc,170,Left,155000
830332,alessio-carlone,no-team,169,Right,
829610,hamidou-keyta,qarabag,186,Both,660000
,stefan-ashkovski,,,,
,youssef-toutouh,,,,
823288,mahmoud-al-mawas,al-shorta,171,Right,535000
1823958,mihai-roman,,,,
,alexandru-caia,,,,
1085209,bogdan-melinte,,,,
235642,marko-dugandzic,al-tai,188,Left,2100000
898124,sekou-camara,fc-botosani,183,Right,320000
790764,minas-chalkiadakis,no-team,195,Right,160000
887568,roland-niczuly,sepsi-osk,181,Left,1600000
47827,jesus-fernandez,fc-voluntari,190,Left,190000
306388,bela-fejer,,,,
1094009,albert-szanto,no-team,,,23000
933002,rachid-bouhenna,acsm-politehnica-iasi,191,Right,185000
196888,bogdan-mitrea,fc-universitatea-cluj,185,Left,385000
193328,branislav-ninaj,sepsi-osk,191,Right,830000
66118,razvan-tincu,cs-minaur-baia-mare,184,Right,110000
887741,florin-stefan,sepsi-osk,182,Left,540000
1000581,andres-dumitrescu,sepsi-osk,,Left,910000
790533,panagiotis-deligiannidis,panserraikos,177,Right,320000
62170,radoslav-dimitrov,fc-botosani,175,Both,245000
1009356,balazs-csiszer,cs-minaur-baia-mare,,Right,45000
82970,gabriel-vasvari,acsm-politehnica-iasi,178,Right,105000
144066,boubacar-fofana,no-team,193,Right,47000
849579,eder-gonzalez,atromitos-athens,170,Right,735000
1068626,nicolae-paun,sepsi-osk,,Right,1100000
317917,lorant-kovacs,fk-csikszereda-miercurea-ciuc,178,Right,105000
1091748,aleksa-markovic,no-team,182,Right,110000
,adnan-aganovic,,,,
814560,bryan-nouvier,swift-hesperange,175,Left,180000
845279,lorand-fulop,fc-botosani,180,Both,260000
1049468,vlad-mitrea,,,,
121796,peter-gal-andrezly,fk-csikszereda-miercurea-ciuc,170,Right,140000
845883,ronaldo-deaconu,fcv-farul-constanta,181,Left,480000
138832,anass-achahbar,no-team,174,Left,170000
297310,istvan-fulop,cs-unirea-ungheni-2018,182,Left,78000
87940,florin-purece,afc-unirea-04-slobozia,180,Left,73000
1068593,george-dragomir,fc-botosani,179,Left,110000
,marius-stefanescu,,,,
,nandor-tamas,,,,
801701,pavol-safranko,sepsi-osk,185,Right,815000
227774,admir-bajrovic,levadiakos,178,Right,190000
994193,andrei-dumiter,fc-voluntari,180,Right,380000
,simone-rapp,,,,
,victor-rimniceanu,,,,
858769,marcos-lavin,algeciras-cf,187,Right,97000
944755,mihai-cotolan,,,,
1467194,valentin-neacsu,acs-viitorul-simian,,,
,daniel-paraschiv,,,,
798229,cosmin-achim,,,,
36946,igor-armas,fc-voluntari,194,Left,280000
69359,ionut-balaur,fc-arges,186,Right,78000
10794,gabriel-tamas,no-team,188,Both,
77757,mourad-satli,no-team,187,Right,145000
950400,nicolae-cotolan,,,,
955723,george-buliga,,,,
,roberto-mihai,,,,
954635,oktay-ozkara,,,,
1049739,alexandru-chilili,,,,
99416,alexandru-vlad,no-team,174,Left,145000
335991,milan-kocic,no-team,177,Left,
814806,cristian-costin,fc-dinamo-bucuresti,178,Right,515000
770243,ricardinho,fc-voluntari,179,Right,625000
123221,gregoire-puel,no-team,180,Right,
,daniel-mitrache,,,,
58296,lukas-droppa,fc-voluntari,183,Right,140000
40996,pablo-de-lucas,no-team,180,Left,
343909,helder-tavares,tondela,180,Right,97000
1165416,alexandru-ilie,asc-olimpic-zarnesti,165,,53000
1092430,iulian-badea,cs-gloria-baneasa,,,
,claudiu-bortoneanu,,,,
,roberto-tatu,,,,
1092982,robert-tangulea,,,,
,ion-gheorghe,,,,
,eric,,,,
827574,martin-remacle,mks-korona-kielce,176,Right,530000
797711,vasile-mihai,cs-gloria-2018-bistrita-nasaud,172,,46000
892378,cezar-trandafirescu,no-team,175,Right,27000
157338,ivan-pesic,chindia-targoviste,183,Right,190000
822240,sebastian-mailat,fc-botosani,172,Right,630000
947451,marcelo-lopes,,,,
,anderson,,,,
87904,adrian-popa,no-team,169,Right,97000
1092437,adrian-dorobantu,fc-voluntari,,,
174105,jefte-betancor,panserraikos,186,Right,770000
91646,viktor-angelov,no-team,180,Right,135000
,alexandru-ionut-stoica,,,,
926532,haruna-garba,,,,
1049740,adelin-voinescu,acs-vedita-colonesti,,,
,octavian-valceanu,,,,
944668,andrei-ureche,fc-botosani,187,Right,185000
1122204,aurelian-paun,,,,
,vasile-soare,,,,
,florin-gardos,,,,
573968,mladen-jutric,no-team,184,Right,97000
283107,amir-bilali,kf-gostivar,187,Right,210000
83649,razvan-patriche,fc-dinamo-bucuresti,181,Right,105000
947185,vlad-motroc,,,,
247437,mihai-dobrescu,no-team,173,Left,120000
990938,paul-pirvulescu,,,,
76941,georgi-pashov,fk-dobrudzha-dobrich,178,Both,95000
93832,florin-achim,no-team,178,Right,
1022425,andrei-susu,fc-academica-clinceni,,,
843023,asen-chandarov,levski-sofia,187,Right,565000
242603,denis-ventura,sk-sigma-olomouc,182,Right,290000
,bogdan-ilie,,,,
128891,thibault-moulin,wieczysta-krakow,173,Right,340000
,eugeniu-cebotaru,,,,
934795,lucian-dumitriu,fc-petrolul-ploiesti,180,Right,290000
942241,marian-serban,no-team,176,Right,69000
1471736,florinel-sandu,cs-paulesti,,,
1116489,cristian-stefan,,,,
1049656,ciprian-gliga,,,,
43782,cristian-tanase,no-team,180,Right,
944628,andrei-cordea,al-tai,176,Left,1900000
934793,petrisor-petrescu,fc-arges,175,Right,290000
905009,aleksandru-longher,no-team,177,Right,52000
1035243,marius-ciobanu-vanghele,,,,
43774,raul-rusescu,no-team,181,Right,
336407,tsvetelin-chunchukov,no-team,187,Right,140000
62023,martin-toshev,fk-septemvri-sofia,177,Right,90000
993881,alexandru-boiciuc,no-team,191,Left,210000
867494,jovan-markovic,cs-universitatea-craiova,184,Right,970000
951494,razvan-andronic,acs-vulturul-2020-mintiu-gherlii,178,Right,26000
1086117,david-morar,,,,
1112607,robert-jerdea,,,,
,cristiano-figueiredo,,,,
798318,emanuel-novo,no-team,191,Left,210000
792313,ionut-pop,fc-hermannstadt,185,Right,130000
1092179,valentin-margarit,no-team,190,,23000
1170280,rares-agarbiceanu,fc-hermannstadt,,,
340405,patricio-matricardi,fc-voluntari,189,Right,560000
847828,ionut-stoica,fc-hermannstadt,186,Right,320000
37011,ousmane-viera,no-team,185,Right,
551210,adrian-scarlatache,concordia-chiajna,184,Right,78000
1155559,paul-osan,cs-academica-recea,188,Right,24000
878671,raul-oprut,fc-hermannstadt,184,Left,410000
44551,sorin-busu,,,,
1100662,saeed-issah,,,,
231408,claudiu-belu,acsm-politehnica-iasi,183,Right,225000
849542,angel-bastos,pontevedra-cf,170,Right,210000
,alexandru-matel,,,,
990262,alexandru-voda,,,,
252893,bright-addae,nardo,185,Right,105000
245617,romario-pires,no-team,182,Right,145000
,soni-mustivar,,,,
1085422,baba-alhassan,,,,
,razvan-dalbea,,,,
852371,lucian-buzan,no-team,170,Right,82000
,aias-aosman,,,,
822239,andrei-sintean,cs-gloria-lunca-teuz-cermei,176,Right,
,luca-florica,,,,
1035687,alexandru-oroian,fc-hermannstadt,175,Right,515000
848081,david-mayoral,no-team,174,Both,
,billal-sebaihi,,,,
1067003,stanley-elbers,no-team,173,Left,26000
882356,calin-popescu,volos-nfc,175,Right,340000
797707,adrian-balan,,,,
46153,yazalde,no-team,183,Right,145000
,fabio-fortes,,,,
790516,ante-aralica,wieczysta-krakow,190,Right,190000
227132,drazen-bagaric,nk-dugopolje,193,Right,145000
1092180,adrian-ster,cs-minaur-baia-mare,,,
139179,florin-iacob,uta-arad,180,Right,530000
857065,horatiu-moldovan,atletico-madrid,182,Both,2700000
128896,dragos-balauru,no-team,184,,72000
1102520,haralambie-mociu,cs-gloria-2018-bistrita-nasaud,185,Right,27000
814368,erico,,,,
98566,alexandru-benga,uta-arad,189,Right,190000
108422,florin-ilie,acsm-politehnica-iasi,188,Left,290000
84532,cristian-melinte,no-team,183,Right,105000
,simo-rumbullaku,,,,
887722,sorin-bustea,no-team,175,,110000
112340,evgeniy-shlyakov,,,,
97697,andrei-peteleu,fc-universitatea-cluj,184,Right,260000
100784,marius-tomozei,no-team,177,Right,
96798,marian-pleasca,cs-oltetul-alunu,176,Right,52000
,razvan-ivan,,,,
794638,alexandru-albu,fc-rapid-bucuresti,188,Left,1100000
319751,modestas-vorobjovas,istanbulspor,177,Right,415000
1036263,catalin-vulturar,uta-arad,181,Right,420000
302564,nelut-rosu,fc-dinamo-bucuresti,175,Left,140000
1035683,damian-isac,csm-resita,178,,48000
250037,mihovil-klapan,,,,
,roger,,,,
1092522,denis-rusu,cfr-1907-cluj-ii,170,Right,53000
789144,liviu-antal,,,,
905096,david-miculescu,fcsb,190,Left,830000
346258,octavian-ursu,chindia-targoviste,176,Right,80000
,claudiu-negoescu,,,,
44460,ioan-hora,csc-crisul-santandrei,181,Right,110000
150953,vlad-morar,uta-arad,183,Right,240000
,valentin-buhacianu,,,,
812147,ciprian-rus,csm-resita,178,Right,91000
1049440,dragos-tescan,fc-universitatea-cluj,180,Right,165000
143124,albert-voinea,viitorul-pandurii-targu-jiu,185,Right,52000
73662,alexandru-ionita-i,,,,
,stefan-bocancea,,,,
,alexandru-buzbuchi,,,,
44403,razvan-plesca,no-team,188,,
851814,andrei-cristea,no-team,195,,
1007974,albert-popa,,,,
838195,ondrej-baco,diosgyori-vtk,187,Right,860000
864484,yuri-matias,neftci-baku-pfk,186,Right,1100000
753320,fernander-kassai,no-team,182,Right,
48051,ionut-larie,fcv-farul-constanta,191,Right,475000
227654,razvan-popa,no-team,190,Both,73000
831775,razvan-horj,cs-zorile-moisei,189,Both,27000
1131231,ismael-kanda,,,,
1104432,andrei-capra,,,,
942139,mihai-velisar,fc-corvinul-hunedoara,176,,225000
974778,bogdan-jica,no-team,188,Left,26000
,gabriel-moura,,,,
133107,roberto-romeo,chindia-targoviste,172,Right,73000
1102848,yael-tiendrebeogo,burkina-faso-u20,176,Right,
839640,bryan-alceus,doxa-katokopias,173,Right,320000
231894,francisco-junior,no-team,172,Right,220000
380532,yves-simon-pambou,no-team,171,Left,53000
1031722,cristian-avram,,,,
1112623,dragos-iancu,fc-hermannstadt,187,Left,240000
989149,sergiu-ciocan,fc-bihor-oradea,173,Right,110000
,razvan-trif,,,,
942219,paul-costea,no-team,173,,94000
,nicolao-cardoso,,,,
1082755,gabriel-plumbuitu,no-team,,Right,105000
1410149,nasser-chamed,comoros,,,
1191378,ze-manuel,,,,
965940,luis-nitu,,,,
227206,moussa-sanoh,ayutthaya-united,174,Right,140000
855671,idrisa-sambu,1o-dezembro,180,Right,96000
252665,ricardo-valente,leixoes-sc,182,Right,73000
317641,tomas-smola,fc-chomutov,191,,
788913,adama-sarr,la-roche-vendee,178,Right,155000
,rares-dogaru,,,,
1049741,sebastian-birsan,acs-medias-2022,,Right,
,mihai-mates,,,,
1006983,marian-aioani,fc-rapid-bucuresti,186,Right,1500000
350164,dinu-moldovan,sepsi-osk,185,Both,105000
841677,rares-pop,no-team,185,Left,91000
790189,paul-iacob,fc-rapid-bucuresti,185,Left,1100000
366908,andrei-pitian,fc-universitatea-cluj,192,Right,470000
1021271,bourama-fomba,fci-levadia-tallinn,186,Right,360000
937472,adrian-ionita,chindia-targoviste,178,Left,145000
937449,cornel-dinu,,,,
1100281,florinel-mitrea,,,,
,alex-negrea,,,,
302946,marius-martac,acsm-politehnica-iasi,171,Right,215000
797676,laurentiu-corbu,concordia-chiajna,174,Right,130000
98082,vadim-rata,fc-voluntari,173,Right,950000
108912,liviu-mihai,no-team,181,Left,45000
937476,cosmin-atanase,afc-unirea-04-slobozia,175,Right,145000
810864,denis-dumitrascu,,,,
937446,cristian-negut,fc-hermannstadt,176,Right,590000
788300,andrei-serban,,,,
197122,cristian-cherchez,no-team,183,Right,52000
932621,blaise-yameogo,cs-gloria-2018-bistrita-nasaud,181,Right,95000
,tomas-diaz,,,,
44410,daniel-florea,fc-voluntari,173,Both,210000
279545,valmir-berisha,kf-liria,184,Left,73000
828112,catalin-barbu,no-team,183,Right,23000
44552,mihai-costea,cs-viitorul-daesti,179,Both,97000
218542,alexandru-greab,fc-gloria-buzau,198,Right,380000
1034948,george-micle,fc-arges,192,Left,80000
810239,flavius-croitoru,cs-mioveni,186,,205000
,grigore-turda,,,,
190299,deian-boldor,,,,
84394,luka-maric,nk-opatija,182,Right,52000
211670,mihai-leca,fc-istiklol,192,Right,220000
798302,sylvain-deslandes,sebail-fk,185,Left,155000
139805,jimmy-de-jonghe,kvv-thes-sport-tessenderlo,171,Left,160000
44388,nicolae-musat,no-team,177,Left,
909032,daniel-serbanica,cs-mioveni,181,Left,235000
887563,costinel-tofan,fc-arges,172,Right,430000
255709,david-meza-colli,no-team,177,Right,210000
152163,sergio-marakis,cd-nacional,178,Right,72000
810233,andrei-panait,cs-mioveni,177,,105000
99424,ionut-serban,cs-mioveni,176,Right,185000
,alexander-maes,,,,
,georgian-honciu,,,,
1424894,angelo-cocian,fc-voluntari,,,275000
69341,andrei-prepelita,fc-arges,178,Both,
,ionut-oprescu,,,,
856560,stephan-draghici,no-team,178,Both,180000
797710,gabriel-deac,no-team,183,Right,69000
357918,nini-popescu,,,,
810243,alin-popa,,,,
1034950,andrei-mirica,no-team,,,23000
50645,antun-palic,no-team,178,Left,
99432,ionut-nastasie,no-team,179,Right,145000
823814,robert-grecu,cs-viitorul-daesti,179,Right,195000
,ruan-teles,,,,
1051380,andre-cozma,,,,
1121417,mario-mitoi,fc-arges,,Right,48000
157397,cephas-malele,shanghai-shenhua,185,Right,1400000
21596,vasile-buhaescu,no-team,187,Right,81000
939554,mediop-ndiaye,csm-resita,175,Both,105000
96334,laurentiu-branescu,no-team,193,Right,140000
916391,ianos-brinza,no-team,188,Right,53000
872678,teodor-axinte,,,,
190645,levente-bosz,no-team,189,Right,96000
1063242,denis-ciofu,,,,
44080,alessandro-caparco,no-team,180,Right,
,rares-barladeanu,,,,
805628,manuel-angiulli,raal-la-louviere,183,Right,155000
885144,nikolaos-baxevanos,panachaiki-fc,187,Left,190000
44457,cosmin-frasinescu,no-team,188,Right,
1834457,ovidiu-mihalache,,,,
1063240,daniel-ciobanu,,,,
1085088,dan-talmaciu,,,,
,ionut-rusu,,,,
1089002,cosmin-saizu,cs-stiinta-miroslava,,,
,bogdan-balint,,,,
,victor-petrisor,,,,
994004,razvan-onea,fc-rapid-bucuresti,177,Right,665000
363786,rodny-lopes-cabral,stedoco,175,Right,105000
1834495,lucian-dumea,csm-pascani,,,
,nicandro-breeveld,,,,
1049629,donaldo-acka,sc-gjilani,179,Right,160000
312032,juan-pablo-passaglia,club-atletico-chacarita-juniors,181,Left,240000
789430,manuel-de-iriondo,ethnikos-achnas,179,Right,195000
295333,pablo-gaitan,sc-otelul-galati,177,Right,105000
44619,rafael-acosta,no-team,182,Right,110000
,andrei-agape,,,,
,catalin-aeroaiei,,,,
